product,total_sale,profit,prediction
To Ol Garden Of Eden Barrel,46914.18000000001,18923.499999999996,0
De Moersleutel Motorolie Coffee Vanilla 0.44,2133.33,603.33,0
"De Molen Rimbaud & Satie / Lager / 4,2%",1740.0,674.0,0
Bottle Share Woodsy Fay 0.5,5697.44,2317.44,0
Cider Fruktstereo Cider Revolution 0.33,1425.71,423.38,0
Evil Twin Ooohh… It’s In Queens? I Don’t Know If I’ll Make It Barrel,18525.56,4754.62,0
Omnipollo Karpologi 0.33,3148.0099999999998,768.01,0
Mikkeller Nineteen NEIPA 0.5,3419.01,795.01,0
Cider FFF Guilty Pleasure Barrel,9093.3,4822.05,0
De Molen Tsarina Esra 0.33,299.81,46.61,0
AF Brew Another Million Minutes on Peach 0.375,1820.58,570.58,0
Ostrovica Wheatlover Barrel,8320.0,4320.0,0
Vittekerke Vajld,13681.04,8431.04,0
Pohjala Torm/Torm Barrel,23889.840000000004,8824.839999999998,0
"De Molen Haken & Ogen BA / imperial stout / 10,7 / 0,33",5035.14,1768.1399999999999,0
Coconut water FOCO 1 L Tetra Pak,3551.2,-0.8,0
Non-alcoholic Schneider Weisse TAP3 0.5,12649.81,5217.8099999999995,0
"Petrus Aged Red 0,33",92836.38000000002,41106.38,0
XP Zavtrak Pivoljuba but,19809.68,10120.680000000002,0
Mikkeller 1000 IBU / imperial IPA / 0.but,10143.150000000001,3804.8400000000006,0
"Cool Head Deep Double Passion Imperial Gose 6% / 0,33",2492.03,806.03,0
Stamm Beer Foggy coconut shake / Milkshake IPA / 6%,5967.29,2967.29,0
"Ayinger Bräuweisse 5,1%",99093.24000000002,58048.24,3
Omnipollo Aurora Barrel,19238.089999999997,8293.310000000001,0
Hitachino Nest Ginger Ale / 8.0% / IBU/ 0.33l,2758.5,1382.5,0
"To Ol Blossom 0,33",1843.35,606.0500000000001,0
XP Humble Mango 30L,13278.990000000002,5232.990000000001,0
Pohjala Nomme 0.33,2832.1800000000003,1229.18,0
Brewdog Lost Lager 0.Can,7577.77,3781.7700000000004,0
De Cam Oude Kriek 0.75,4158.39,718.39,0
Naparbier Fruitmagic 0.33,16447.010000000002,6292.01,0
Brewdog Mistletoe Mafia 0.33,1295.0,623.0,0
Sabotage Hop Rider Barrel30,29174.94,15254.939999999999,0
Sierra Nevada Brut IPA 0.355,2645.34,1025.34,0
GUSI Sidranada Lime Ginger Sour IPA 6.7% 0.5,5366.94,2206.94,0
Naparbier Farewell to Arms  7% raspberry sour ale BA sherry Barrel20,54369.51,19693.550000000003,0
Frontaal My Pineapple Brings All ... 0.33,2467.01,787.01,0
Uiltje Rice Rice Baby 0.33,600.72,142.72,0
Amundsen Pillars of Light - PEACH 0.44,1119.82,381.82,0
AF Brew ABV Not IBU Motueka 0.33,3998.5499999999997,1813.5500000000002,0
Ostrovica 12345,1050.0,490.0,0
AF Brew La Lobotomie Cerebral 200.33,11301.87,3701.87,0
Boon Geuze Mariage Parfait / gueuze / 8% / 0.375 but,34995.72000000001,7212.509999999999,0
"Nafciarz Dukielski / Smoked / 6,3% / 0,5",2800.0,1393.0,0
Can Red Button 5,5078.75,2218.75,0
"Brewdog Jack Hammer / IPA / 7,2% / 0,/ ban",98799.19000000002,41297.15,0
"Brekeriet Picnic Sunrise / 2,7% / 0,33",2488.8,543.8000000000001,0
"Owa-De Troch Owa Ume Lambic / 5,5% / 0,375",1800.0,526.0,0
"Nogne O Horizon Tokyo Black / imperial stout / 16% / 0,25l but.",524.86,64.86,0
Evil Twin Imperial Biscotti Break 0.473,2875.11,1130.11,0
Alvinne Une Belle Histoire 0.33,1034.79,338.78999999999996,0
Lervig Sippin' Into Darkness Barrel Aged 0.33,4781.73,1265.73,0
Mojoj Mint Vibe B/A 0.33,3411.66,1201.66,0
Welde Bourbon Barrel Bock 0.33,3598.46,1310.46,0
Cider Hawkes Dead & Berried Mixed Berry 0.5,2016.0,906.0,0
Aplend Brjuing Rajnd Barrel,16211.479999999998,5931.98,0
Ostrovica Something Else 0.5,4211.5,1831.5,0
4Brewers Ostraja Zavisimost' 0.5,4594.07,1494.07,0
Schneider Weisse Aventinus Eisbock 12%,29187.820000000003,11499.07,0
Bottle Share Next Step / American Porter / 8%,8289.18,3834.1800000000003,0
Garage Soup Barrel20,30629.65,11462.150000000001,0
"Pohjala Pime OO / imperial stout / 13.6% / 0,but",1199.72,347.72,0
"Brewdog Abstrakt AB14,2% 0,375",7197.1,1407.1000000000001,0
Birrificio Del Ducato Frambozschella 5%,22843.5,8821.0,0
"Bakunin Doppio 6,8% 0,5",5547.93,2697.93,0
Alefarm Monstera Barrel1,23780.63,10388.289999999997,0
CRAK Cantina BVBA Imperial Stout 0.375,1079.57,-240.43,0
Des Rocs Triple Imperiale / 10%,2327.8,941.8000000000001,0
GARAGE Triangles Barrel 20L,11015.01,2744.51,0
Alebrowar New England DDH DIPA 0.5,1745.93,613.9300000000001,0
Zagovor Stop'N'Go DDH Lupulin Powder 0.5,13875.23,5527.23,0
Stamm Beer Red River Barrel,15880.720000000001,10775.62,0
Zagovor Punched Card 0.5,23295.19,7710.19,0
Axiom Blurricane 0.33,1053.46,457.46000000000004,0
Bakunin Flashing Lights 0.33,4999.6,2670.6,0
Jaws I'am Sorry Sweetie non-alcoholic 0.5,935.0,483.8,0
Fuller's London Pride,2040.0,822.0,0
Kees Imperial Stout 1850 / 12.4% / IBU1/ 0.33l,751.63,279.63,0
Brewdog Jet Black Heart / Can 0.33,33013.37,15797.770000000011,0
Jaws Svit Stout Nitro Stout Barrel,804329.0700000001,512213.2000000001,2
"Lindheim Raspberry Brett 0,375",3448.02,1002.06,0
Cider jablochno-pear carbonated semi-dry La Bransh Barrel 30L,26837.11,17507.109999999997,0
Naparbier Hypnotic / Pink Guava Sour Saison Barrel,57791.25,18804.610000000004,0
De Moersleutel Sidamo Double Roasted 0.44 Can,2231.17,701.1700000000001,0
AF Brew Blown Agent Purple / Milk IPA / 7%,9140.76,3696.76,0
"De Moersleutel Wily Tonka 4 0,44",2090.0,530.0,0
Big Village Identity 6% Barrel,75624.81999999999,45552.82000000001,0
Amundsen Forbidden Fruit 0.44,3664.29,1432.29,0
Ta-Ta Easy Rider / Mame 0.33,8389.880000000001,3679.8800000000006,0
Kombucha Live Brew Kill Billberry,9705.099999999999,3255.1,0
Anderson Valley Blad Orandzh Goze 30l,19066.03,10736.03,0
Bakunin Rokets & Bishops / IPA / 6.2% / 0.5,4696.73,2096.73,0
Marmelad Jaws Atomnaja Prachechnaja,369.83,-478.16999999999996,0
"AF Brew Mosaic IPA 6,7% 0,5",4877.0,2217.0,0
BFS#1 / Sour / 6%,5930.79,3510.79,0
"ZAGOVOR x Red Button Zeitnot 0,5 Can",5596.16,1891.16,0
"Dugges Orange Haze 0,33",3481.53,967.8899999999999,0
3Fonteinen Oude Geuze Assemblage / 0.375,5357.07,1415.07,0
Botanist Ginger Ale 0.33,54004.619999999995,29244.619999999995,0
Big Village Don't Stop Your Dream Barrel,15556.73,8016.73,0
AF Brew Fat Nelson 0.33,32050.880000000005,16450.88,0
Kees Barley Wine 0.33,3689.4800000000005,1105.48,0
Hausmann Super Blood Orange / Gypsy Camp 0.33,16760.58,8010.58,0
Almogaver Hop'N'Roll DIPA 0.33,1555.75,475.7499999999999,0
Omnipollo Tobias 0.33,1725.0,779.3000000000001,0
Bakunin Bloody Simple 0.5,11661.490000000002,5453.49,0
Stamm Beer Culture Vulture / reFresh Mosaic / reFresh Citra 0.5,22192.25,8077.250000000001,0
"Naparbier Fanatic Amarillo, Ahtanum, Ekuanot 6% oat cream IPA Barrel20",25638.909999999996,9811.41,0
Welde IPA 0.33,4263.23,2007.23,0
"Sahtipaja Mead Barrel Aged OotB / 4,5% / 0,33",390.0,-50.0,0
"AF Brew Sweat, Tears And Strawberry Barrel",17910.74,8263.24,0
AF Brew So Bloody Pink Barrel,20040.879999999997,8106.88,0
"Collective Arts Mash Up The Jam 0,473 Can",4556.77,1376.77,0
Stone Americano 0.355,5617.07,2091.3900000000003,0
Finback Zero Point 0.48,2334.17,-5.830000000000041,0
"Ta Ta Memory 6,5% 0,5",4281.950000000001,1901.95,0
WildLab Sour City Walk Barrel,18074.68,9449.679999999998,0
Konix Russian Imperial Stout Barrel # VSK 1 Barrel,11056.259999999998,4479.6900000000005,0
XP Dzhi Si Dabl Barrel,14867.06,7820.06,0
3Fonteinen Oude Geuze Armand & Gaston Assemblage 66 0.375,1084.28,256.28,0
Cider Val de Rance Cidre Biologique 0.75l,3041.6,746.6,0
Cheddar cheese,321084.5599999999,214014.56,3
"Huyghe Delirium Tremens / belgian strong ale / 8,5% / 0,but.",48328.50999999999,17143.51,0
Poppels MoRK Lager / 5.7% / 0.but,6827.93,1727.93,0
"Lindemans Oude Gueuze Cuvée René / 0,375",695.01,125.01,0
"Jopen & Wolf’s Brewery Overstag / imperial stout / 10,5% / 0,33",1366.83,362.83,0
"To Ol Mr. Blue 7% 0,33",3663.71,1365.9499999999998,0
ElectricMass / NE Session Pale Ale / 5%,5490.99,2250.99,0
"Melody Brew Samba 0,5",12724.98,6144.98,0
Kona Fire Rock Pale Ale 0.355,3647.67,1727.67,0
Brekeriet Wrapped In Red 0.33,2661.44,971.44,0
Stamm Beer Nevermont Magic Dust 0.5,36929.78,13349.779999999997,0
Hausmann Ratel Melomel 0.33,4294.82,2054.8199999999997,0
Brewdog Caramel Carousel 0.33,4955.87,2068.87,0
CA Del Brado Cuvee De Zrisa 0.375,2625.0,570.0,0
"De Molen Smooth & Sassy BA Bourbon 0,330",2519.5,847.5,0
Brekeriet Pavlova 0.33,1859.8600000000001,551.86,0
Wild Lab Bit Jam Barrel20,21329.5,12293.5,0
Brewski Disco Dunke Barrel20,17363.07,7443.07,0
Labietis x Bakunin - BA Purva Medus 0.5,4676.45,1268.4499999999998,0
Brewski Duck Diving 0.33,5154.83,1402.83,0
Prairie Paradise Barrel20,16053.42,8157.2,0
4Brewers Magija 0.5,5326.92,2381.92,0
Kees Caramel Fudge Stout BA Barrel30,14442.720000000001,5634.34,0
Verhaeghe Barbe Ruby Fruit Beer / 7.7% / 0.33l,912582.41,292142.40999999986,2
"Cider La Source du Verger Brut / 0,75",24427.34,10362.34,0
Jaws Maui Porter Barrel,8737.09,4421.24,0
"Ayinger Jahrhundert-Bier / Dortmunder / 5,5% / 0,500",12732.949999999999,5042.95,0
ZAGOVOR Midday Moscow 30L,10022.140000000001,2784.6400000000003,0
"Harviestoun Old Engine Oil / porter / 6% / 0,but.",12428.29,5493.17,0
White Hag Beann Gulban Barrel 20,15896.39,5946.89,0
Zagovor Hop Water Music Barrel,179665.8,93202.9,3
Popihn IPA Citra/Simcoe 0.33,1246.3,122.30000000000001,0
AF Brew Highs And Lows Barrel30,25999.64,12451.640000000001,0
TATA x NS - Narcissist Barrel20,18203.18,11453.18,0
Time Bomb Dessert For Your Mom Barrel30,15553.08,8973.08,0
La Calavera Jellyfish 0.375,1179.66,-32.34,0
Wild Beer Troffeler 0.33,1815.0,623.0,0
Sabotage x Johoho Space Bastards 0.5,6335.61,2535.61,0
Stamm Beer Grani Apricot Barrel,11410.15,4404.58,0
Hannsens V.S.O.R 0.375,1889.67,415.67,0
AF Brew Lemon Haze / Pale Ale / 5.5% / 0.5 but,4196.09,1816.0900000000001,0
Kees Export Porter 1750 Barrel,16575.45,7071.45,0
"St. Bernardus Prior 8 0,33",990.0,498.75,0
Golubchik Tsvety Zhizni Can 0.5,4995.0199999999995,1945.02,0
Red Button Merci / Shake The Dice / Snarl / Black Cadenza / Hotsy-Totsy 0.33,21484.509999999995,8489.51,0
Cool Head Deep Double Apple Crumble 0.33,1886.3899999999999,436.39,0
"De Molen Doom & Gloom BA 0,330",2895.24,477.23999999999995,0
CRAK Cantina Pesche Barrel20,19865.59,7381.22,0
Cider dry BARKAIZTEGI GORENAK Natural Barrel30,42661.18000000001,22812.13,0
Ostrovica Blueberry Lime Cinnabomb 0.5,3990.0,2030.0,0
Bischofshof Altvater Weissbierbock 0.5,3043.46,1434.4599999999998,0
"Jaws Atomnaja Prachechnaja / Ipa / 7,2% / 0,5 but",981479.3699999998,391921.67999999964,2
"AF Brew Ma La Equinox / belgian strong / 7% / 0,but.",187.17,87.17,0
Mejdzhik Rok Dark Arts Barrel l nefil'trovannyj neosvetlenny,26084.899999999998,13213.8,0
Brewdog 5 A.M. Saint / red ale / 5% / 0./ but,330.0,169.0,0
Brewski Candy Queen BW,13128.15,4825.650000000001,0
JawsSour Breeze,61479.99,33875.07,0
Gulden Draak 9000 Quadruple / 0.33,9073.98,4842.98,0
"AF Brew Big Black Mash 10% 0,Can",73178.69,38998.69,0
"Dieu du Ciel Disco Soleil 0,341",1299.8200000000002,444.82,0
Hausmann x Red Button - Stay True 0.Can,7840.67,3770.6699999999996,0
Brewski Meerkat Madness 0.33,5430.76,2328.76,0
Lervig Pepper Johnson Barrel20,22397.289999999997,8981.66,0
Against The Grain Brewery London Balling 0.473,3359.56,1088.56,0
Cider dry OAK Kask 10L,13352.92,7052.92,0
AF Brew Fear Of Zefir Barrel,12941.039999999999,6131.040000000001,0
Steppe and Wind Cherry Mead b/a,12650.0,8350.25,0
Fruh Kolsh Can,6420.73,3015.73,0
Hopcity Hopbot IPA 0.473,2687.66,1137.66,0
"De Cam Wilde Bosbessen 0,75",3500.0,1510.0,0
Huyghe / Delirium Red / fruit beer / 8%,665045.22,313430.24999999994,2
Sierra Nevada Porter,11937.679999999998,6337.68,0
Mikkeller Black Bear 10.1%,27081.73,13091.029999999997,0
Naked Tulle,0.0,-332.0,0
"Bottle Share HUH! IPA 0,5",16641.739999999998,6901.739999999998,0
"Lost & Found R26. C-The Man Go IPA 5,6% Barrel",21200.3,8832.8,0
AF Brew Spoonful of Summer 0.Can,3783.05,1623.0500000000002,0
Zagovor x Wild Lab - Juicy Patrol 0.5,5648.37,1728.37,0
Evil Twin Lemonade IPA 0.355,4548.12,1756.12,0
XP Kristmas Misteri Barrel,17487.89,9800.390000000001,0
Uiltje Little Black Dress Barrel30,29113.93,12891.43,0
Caribou Kombucha Tarhun Kedr 0.33,7918.12,3468.12,0
Zagovor Hazyleaks Barrel30,33037.08,16469.58,0
To Ol Lemongrass Gose Barrel30,18061.09,8681.59,0
Red Buton Yes No Please 0.5,5828.47,2928.4700000000003,0
HQ Kombucha Masala 0.33,2266.67,801.67,0
Ostrovica B-DAY Lager 4.9% Barrel20,8664.89,6348.889999999999,0
Arpus DDH Citra BBC DIPA 0.33,1060.0,478.0,0
Red Button Velvet Tiptoe 0.33,5124.14,2424.1400000000003,0
Pohjala Pime Oo PX 0.33,2501.6099999999997,585.61,0
Exposition / DDH Saison / 7%,13954.57,7714.57,0
White Hag Olcan Barrel aged Brett IPA Barrel30,18284.71,7162.71,0
Northern Monk Granny’s Mix Barrel30,17316.44,7566.4400000000005,0
Bakunin Flashing Lights Barrel,8923.63,4373.63,0
Selfmade Not On Tour 0.5,3740.27,1660.27,0
Cider sparkling De NoAle brjut 0.75,3192.32,640.82,0
XP 0.5,540.0,265.0,0
BAKUNIN Moloko Plus Stout 6.8% Barrel20,327723.37000000005,181810.87,3
Russian Imperial Stout September,69985.35,24915.109999999997,0
"Founders Dirty Bastard / scotch ale / 8,5% / 0,355 / zh/b",600.0,29.400000000000002,0
Les Bulles Ardennaises Cidre L'intense / 6.0% / 0.75l,12266.53,3124.0299999999997,0
Mikkeller Hallo Ich Bin Berliner Weisse Mango / 3.7%,300.0,29.42,0
Omnipollo Nebuchadnezzar,22206.339999999997,11206.340000000004,0
"Trappistes Rochefort 6 / 0,33",41821.56999999999,20363.57,0
XP Printempo 5% Barrel,17694.37,8006.870000000001,0
"Dugges We Are Edinburgh 0,33",2153.28,185.63000000000002,0
"Bullevie Artisan Cidre Classique Nature 0,375",5878.84,2998.84,0
RED BUTTON Pure Shores / C-C-Combo / Confetti / FFF Mr. Mint BarrelI 20L,36685.44,19328.88,0
Oud Beersel Bzart Kriek 200.75,4808.879999999999,762.88,0
"Brewdog Beetle Mania / Barleywine / 11,5%",3013.92,1341.92,0
Finback x Voodoo Brewery - Hazy Afternoon 0.48,882.13,-1457.87,0
Lervig Konrads Stout Barrel20,17441.53,7871.530000000001,0
Puhaste Nokturn 0.33,1764.8899999999999,636.89,0
"Melody Brew Sweet Harmony Stout 6,6% Barrel",87035.47,52082.93000000001,0
Zagovor Cubism Barrel30,43825.75,19409.749999999996,0
Zagovor Idle Times Barrel30,15365.77,7806.65,0
Amundsen Cookie Monster Bourbon BA 0.33,1310.0,428.0,0
Fuller's & Friends Misprized 0.33,2169.81,937.81,0
Stillwater Gose Gone Hopped 0.473,2164.63,352.63,0
Brewdog Cocoa Psycho 0.33,3420.7,902.25,0
Darkside Russian Field of Experiments 0.33,4267.59,1632.5900000000001,0
Poiret semi-sweet Once Upon A Tree Perry Medium Dry 0.5,463.9,143.9,0
Verhaeghe Djushes de Burgun' Barrel,14730.27,7330.27,0
Stone Ripper Pejl Ale,1739.01,934.92,0
BALADIN ELIXIR,1784.77,434.77,0
Siren The Tickle Monster Triple IPA 11%,2940.8199999999997,1040.02,0
"Brekeriet Zaharra 6% / 0,375",1818.8000000000002,-33.19999999999999,0
"White Hag // Bakunin & Sakiskiu Alus Marshmallow IPA 5,5% Barrel",17477.87,10792.869999999999,0
"Dugges Pale Ale Pale Ale Pale Ale / 0,but",349.93,71.24,0
"AF Brew Bus 0,5",110734.01,48384.01,3
The Good Cider Of Jai Alai non-alcoholic 0.25,4063.16,1207.1599999999999,0
Evil Twin Bible Belt 0.473,1775.0,457.0,0
Big Village Seaway Barrel,150504.75999999998,75952.26000000001,3
Green Street Stanley Knife 0.5,7536.59,3121.59,0
Almagaver x Zavod - Black Paradise Barrel30,24603.21,13445.779999999999,0
Thai glutinous rice Aroy-D 1kg,229.99,20.89,0
Naparbier Mean Bone 6% pale ale 0.44,2493.8799999999997,1233.88,0
Zagovor System Overload Patch Barrel,14972.7,7292.7,0
Kombucha Live Brew Forever Ivan 2 0.33,2407.56,967.56,0
Rocheste Millz Milkshejk AjPiEj Barrel,22731.920000000002,10881.170000000002,0
Zagovor x  AF Brew - A To Z 0.5,12226.119999999999,4816.12,0
Central Waters Strawberry Guava Barrel,25027.38,10649.630000000001,0
Zagovor Pixel / Equilibrium Ekuanot+Mosaic Barrel,23062.870000000003,12048.87,0
Kombucha Live Dessert Rose 0.33,1709.1100000000001,769.11,0
Ostrovica Wikkie 0.5,14318.92,5588.92,0
Cider sparkling Malej Matterhorn Al'pin Sharma,1864.15,-822.35,0
Jaws Populism Zappa 0.5,4307.89,1487.89,0
1000 IBU Imperial IPA Barrel l,0.0,-195.35,0
BrewDog Santa Pous,1346.3400000000001,976.34,0
"Jaws Smoky Island 10,5% 0,33",5408.23,2474.75,0
"Fournier Poire 2% 0,33",8378.279999999999,4128.280000000001,0
Founders Dankwood Barrel,53848.509999999995,21166.730000000003,0
"Firestone Walker Sour Opal 0,375",840.0,194.0,0
Dugges Black Currant 0.33,1686.43,531.88,0
XP Mango Showdown Barrel,14861.54,8792.16,0
Pohjala Vahtra 0.33,3958.29,1090.29,0
Sabotage Electrocat 0.33,3306.73,706.73,0
Mikkeller Nelson Sauvin Mango Passion 0.75,10127.74,801.74,0
Jaws Bravada 0.5,28469.56,11953.56,0
Firestone Walker Velvet Merkin Barrel,14490.380000000001,6741.38,0
Stamm Beer Funky Berry Bomb / Grani Apricot 0.375,5078.72,1943.7200000000003,0
"OKA x Hausmann / Duchesse 6,2%",266180.61,112624.59000000003,3
Melody SWEET HARMONY / milk stout / 6.6%,134637.22999999995,77420.23000000001,3
Bakunin Peach Up Can,78340.40999999999,32069.410000000007,0
Zavod Gurke Berliner Weisse / 4.5% / IBU8 / 0.5l,300.0,70.0,0
"ZAGOVOR Leftover Cracker Can 0,5",6050.44,2535.44,0
"Naparbier Fuzzy IPA 5,8% 0,SKIDKU NE SChITAT'",17211.38,7595.379999999999,0
Amundsen BERRY ENCHANTRESS 0.44,2799.26,567.26,0
ZAGOVOR Hop Division Barrel30,28805.34,13175.34,0
Dupont Grisette Blond Bio 0.25,2549.16,1259.1599999999999,0
Brewski Sour Envy IPA 0.33,2775.0,1287.0,0
Ca Del Brado Zena 0.375,1315.0,530.3,0
Big Village Seaway / Yellow Cream / Yellow Trafic 0.5,26536.5,11234.0,0
Dieta Liquid bakery Sour Ale,31268.1,14005.6,0
FFF Raspberry Kush Barrel,12102.06,6601.5599999999995,0
Firestone Walker Bretta Tangerine 0.375,1919.83,633.83,0
Cider semi-dry Hecks Dabinet Cider 0.5,3304.4700000000003,1304.4699999999998,0
Jaws Poltergeist / Belgian Strong Dark Ale / 9.9% / 0.but,7259.67,3962.7500000000005,0
Bakston Vajt Vajn Sejzon,6155.75,1787.3200000000002,0
"AF Brew Star / Vermont DIPA / 8% / 0,5 but.",237.21,82.21,0
"Dieu du Ciel Blanche du Paradis 0,341",1219.44,454.44,0
"Verhaeghe Duchesse Cherry 0,33",78549.09000000001,27348.290000000005,0
Af Brew SHU Big Black Mash Maple / 10%,4537.3099999999995,1937.3099999999997,0
WildLab Killer Loop NE Triple IPA Barrel 20L,9992.63,4490.13,0
Pohjala Mets Barrel 30L,19460.62,7792.600000000001,0
"Cantillon Kriek 0,375",1847.6,-1232.3999999999999,0
Brekeriet Aurora 0.75,1680.0,780.8,0
Steppe and Wind Cherry & Chocolate 0.33,5428.09,2528.09,0
Hof Ten Dormaal Barbera 0.33,480.0,153.0,0
To Ol Insane In The Grain Barrel30,26620.35,10749.389999999998,0
Uiltje Me Myself & IPA 0.33,2067.94,627.94,0
De Molen Vorm i Knus 0.33,2351.97,1074.45,0
Selfmade SB Midou Barrel,9913.01,4888.01,0
Stamm Beer Beyond Pale 0.5,3434.2799999999997,1278.2800000000002,0
WildLab Jungle TV Barrel,10808.87,5073.87,0
Omnipollo Narcissus 0.33,870.0,162.0,0
BrewDog & La Pirata AL Abordaje! / 9%,17132.299999999996,8087.3,0
Big Village Don't Stop Your Music IPA Barrel 30L,14115.76,8065.76,0
Naparbier x Beerbliotek - Hacerse El Sueco Barrel,27110.510000000002,11778.479999999998,0
AF Brew Highs And Lows 0.5,18539.18,7689.179999999999,0
"Evil Twin No Hero / oat.stout / 7% / 0,473",600.0,130.0,0
Stamm Beer - reFresh Citra Idaho7 / reFresh Mosaic / NE IPA / 6.5% / Barrel+1,114493.98,55802.73000000001,3
Brekerier Salt & Pepper 0.33,2449.92,859.92,0
Cider sparkling Kerisak kjuve Rose 0.75,-148.03,597.9699999999999,0
Garage Trinkets 0.44,1737.63,453.63,0
Mikkeller - Beer Geek Breakfast / oatmeal stout / 7.5% / 0.bottle,10518.189999999999,4009.1900000000005,0
Naparbier Social Jetlag  6.5% brut IPA  0.44,12540.070000000002,3140.0699999999993,0
Ta-Ta 2 sentjabr' Barrel,10608.330000000002,4878.33,0
Northen Monk Patrons Project 15.Take Care Of Business Barrel,20240.33,11707.38,0
Bottle Share x Paradox - Ma Baker 0.5,5156.570000000001,1756.57,0
Cider sparkling Soter du d'Al'zas,1.25,-0.75,0
Sabotage Lost Planet Mango Barrel,14987.97,8317.970000000001,0
Poppels Wit IPA / 6.8% / 0.but,1055.38,387.38,0
Poppels Passion Pale Ale / 5.2% / 0.but,14885.970000000003,4160.969999999999,0
Naparbier Mad Clown / APA / 5.7% / IBU45 / Barrel,176972.37,81870.73,3
Andekser Vajsbir Hell,16838.96,8755.96,0
Wild Beer Goose Chase,3463.52,1195.52,0
"The Blaugies & Hill Farmstead La Vermontoise Saison 6% / 0,375",1538.9299999999998,380.93,0
"Dupont Saison Biologique / saison / 5,5% / 0,but.",9019.84,4399.84,0
TATA Coup De Miel Barrel 20L,27641.21,14006.960000000001,0
"Hausmann AMBS / Pinch Of Salt 0,Can",20334.41,10094.41,0
Lervig 3 Beans Stout Barrel 20L,41190.58,15635.03,0
Red Button HAHAHA NO! 0.33,4331.68,1731.68,0
Sweet Water IPA 0.355,6498.86,2718.86,0
ZAVOD Vermut Rosso Barrel 30,13204.439999999999,7504.44,0
Dieta Fast Food Barrel,20227.1,10864.849999999999,0
To Ol Gose To Sonderjysk Kaffebord 0.5,2000.0,651.1,0
AF Brew Fear Of Zefir 0.33,10760.850000000002,4640.849999999999,0
Golubchik Ptolemy Barrel20,28014.71,14187.21,0
"Buxton Deep Rainbow Valley Brett Edition / saison / 8,5% / 0,75",808.74,-21.26,0
Evil Twin Citra Sunshine Slacker 0.473,2351.64,857.64,0
Connecticut Valley Fueled By Gravity 0.473,1871.43,171.43,0
Arpus DDH Citra BBC DIPA Barrel,20464.690000000002,8651.44,0
Cider BELCIDER Original Semidry Barrel,16015.88,10648.38,0
Red Button Supervise Surprise 0.33,3064.09,1614.0900000000001,0
Mead Malmo We Are Late Honey 0.33,5477.639999999999,1653.6399999999999,0
Dogma Premium Lager 0.5,5218.01,2578.01,0
Cider Cidre De Lalobbe Les Bulles Ardennaises 0.75,5264.610000000001,944.61,0
Wild Lab Moon Rockets Barrel,11359.39,5624.39,0
Saldens Tomat Ekstra Stout Nojabr',43424.950000000004,26624.95,0
"Lindemans Framboise Lambic / 2,5%",1500.0,450.0,0
BAKUNIN Rockets & Bishpos IPA / 6.0%,8475.43,3990.43,0
BAKUNIN Bolt Bulldog Smoked IPA 6.2%,10071.94,5561.9400000000005,0
